"가구구분코드","가구원수","세대구분코드","가구주_성별코드","가구주_연령","가구원2_성별코드","가구원2_연령","가구원3_성별코드","가구원3_연령","가구원4_성별코드","가구원4_연령","가구원5_성별코드","가구원5_연령","가구원6_성별코드","가구원6_연령","가구원7_성별코드","가구원7_연령","가구원8_성별코드","가구원8_연령","가구원9_성별코드","가구원9_연령","거처구분코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가구일련번호"
2,2,1,1,82,2,85,,,,,,,,,,,,,,,4,2,1618715,1546212,06644
2,2,1,1,83,2,69,,,,,,,,,,,,,,,2,5,1742629,1625322,00749
2,2,1,1,83,2,71,,,,,,,,,,,,,,,1,2,2054690,1229690,12919
2,2,1,1,83,2,72,,,,,,,,,,,,,,,2,1,2260268,1902461,05879
2,2,1,1,83,2,73,,,,,,,,,,,,,,,1,2,2097955,1670455,04216
2,2,1,1,83,2,73,,,,,,,,,,,,,,,2,3,4745021,2270331,07737
2,2,1,1,83,2,74,,,,,,,,,,,,,,,2,8,2011900,1480250,12192
2,2,1,1,83,2,75,,,,,,,,,,,,,,,1,2,964115,865782,11990
2,2,1,1,83,2,75,,,,,,,,,,,,,,,2,2,2079500,1799727,01351
2,2,1,1,83,2,75,,,,,,,,,,,,,,,2,3,2330245,1788595,12546
2,2,1,1,83,2,76,,,,,,,,,,,,,,,1,4,1096106,1038777,10418
2,2,1,1,83,2,77,,,,,,,,,,,,,,,2,3,3559253,2983043,04856
2,2,1,1,83,2,79,,,,,,,,,,,,,,,1,3,1018022,691100,10331
2,2,1,1,83,2,79,,,,,,,,,,,,,,,1,3,1392735,1356605,05203
2,2,1,1,83,2,79,,,,,,,,,,,,,,,2,1,2007577,1652577,07346
2,2,1,1,83,2,79,,,,,,,,,,,,,,,2,2,1158476,1018250,01280
2,2,1,1,83,2,80,,,,,,,,,,,,,,,1,2,1722827,1271702,05545
2,2,1,1,83,2,80,,,,,,,,,,,,,,,1,5,1923624,1186999,12953
2,2,1,1,83,2,80,,,,,,,,,,,,,,,2,2,1266309,953685,02800
2,2,1,1,83,2,80,,,,,,,,,,,,,,,2,3,1563685,1449152,04282
2,2,1,1,83,2,81,,,,,,,,,,,,,,,1,2,1082050,767103,11806
2,2,1,1,83,2,81,,,,,,,,,,,,,,,2,1,2134267,1994267,02314
2,2,1,1,83,2,81,,,,,,,,,,,,,,,7,3,1162086,1117086,08039
2,2,1,1,83,2,83,,,,,,,,,,,,,,,1,2,1093291,1068291,10966
2,2,1,1,83,2,83,,,,,,,,,,,,,,,2,6,3598996,2382912,01924
2,2,1,1,83,2,84,,,,,,,,,,,,,,,1,3,1181030,1180947,13328
2,2,1,1,83,2,86,,,,,,,,,,,,,,,1,2,1209350,1198607,10239
2,2,1,1,84,2,59,,,,,,,,,,,,,,,1,2,1338469,1205446,12056
2,2,1,1,84,2,71,,,,,,,,,,,,,,,4,3,1474344,1268160,02473
2,2,1,1,84,2,74,,,,,,,,,,,,,,,1,3,1636965,1626281,10384
2,2,1,1,84,2,75,,,,,,,,,,,,,,,1,1,1445004,1318564,05484
2,2,1,1,84,2,75,,,,,,,,,,,,,,,1,2,1431389,1221389,12922
2,2,1,1,84,2,75,,,,,,,,,,,,,,,2,4,2616214,2003817,09250
2,2,1,1,84,2,75,,,,,,,,,,,,,,,5,2,1037820,848867,11591
2,2,1,1,84,2,76,,,,,,,,,,,,,,,4,1,914720,882613,03220
2,2,1,1,84,2,78,,,,,,,,,,,,,,,1,2,1885525,1792568,01734
2,2,1,1,84,2,78,,,,,,,,,,,,,,,1,2,2886416,2562496,07432
2,2,1,1,84,2,78,,,,,,,,,,,,,,,1,2,980724,921597,11976
2,2,1,1,84,2,78,,,,,,,,,,,,,,,1,3,1370238,1276905,08665
2,2,1,1,84,2,78,,,,,,,,,,,,,,,3,1,661043,661043,11700
2,2,1,1,84,2,79,,,,,,,,,,,,,,,4,2,1625546,1453889,00457
2,2,1,1,84,2,80,,,,,,,,,,,,,,,2,2,1231058,1007213,03066
2,2,1,1,84,2,81,,,,,,,,,,,,,,,1,2,1064602,1025215,10060
2,2,1,1,84,2,81,,,,,,,,,,,,,,,1,2,726684,592460,12061
2,2,1,1,84,2,81,,,,,,,,,,,,,,,1,3,1401917,1301917,13420
2,2,1,1,84,2,82,,,,,,,,,,,,,,,1,1,1118613,1032992,10470
2,2,1,1,84,2,82,,,,,,,,,,,,,,,1,4,2074093,1933740,10062
2,2,1,1,84,2,82,,,,,,,,,,,,,,,1,4,2513425,2048425,02705
2,2,1,1,84,2,82,,,,,,,,,,,,,,,3,1,907945,668435,08289
2,2,1,1,84,2,83,,,,,,,,,,,,,,,1,2,1906190,1606190,11970
2,2,1,1,84,2,83,,,,,,,,,,,,,,,1,3,1404330,1363540,11831
2,2,1,1,84,2,83,,,,,,,,,,,,,,,2,1,1720485,1450829,11631
2,2,1,1,84,2,83,,,,,,,,,,,,,,,2,5,2740745,1540350,02858
2,2,1,1,84,2,84,,,,,,,,,,,,,,,1,3,3132599,2432319,13203
2,2,1,1,84,2,84,,,,,,,,,,,,,,,2,2,1202737,1202737,07504
2,2,1,1,84,2,84,,,,,,,,,,,,,,,3,3,1599632,1577912,01909
2,2,1,1,84,2,84,,,,,,,,,,,,,,,4,2,1055130,699682,00509
2,2,1,1,84,2,85,,,,,,,,,,,,,,,1,2,1551329,1447210,04158
2,2,1,1,84,2,85,,,,,,,,,,,,,,,1,5,2495287,1164187,12696
2,2,1,1,85,2,72,,,,,,,,,,,,,,,2,2,1911938,1869805,07850
2,2,1,1,85,2,73,,,,,,,,,,,,,,,1,4,1285119,1205302,10204
2,2,1,1,85,2,75,,,,,,,,,,,,,,,2,2,1495476,1371310,01232
2,2,1,1,85,2,75,,,,,,,,,,,,,,,2,4,2477418,1829458,08574
2,2,1,1,85,2,77,,,,,,,,,,,,,,,2,2,1022733,1017733,10593
2,2,1,1,85,2,77,,,,,,,,,,,,,,,2,4,5230525,4228155,02122
2,2,1,1,85,2,78,,,,,,,,,,,,,,,1,2,935112,801779,08879
2,2,1,1,85,2,78,,,,,,,,,,,,,,,2,3,2122308,1897308,07873
2,2,1,1,85,2,79,,,,,,,,,,,,,,,1,2,890946,890946,03845
2,2,1,1,85,2,80,,,,,,,,,,,,,,,1,3,2149199,1789199,05070
2,2,1,1,85,2,81,,,,,,,,,,,,,,,1,1,807405,771999,08390
2,2,1,1,85,2,81,,,,,,,,,,,,,,,1,7,2993637,2531137,10376
2,2,1,1,85,2,81,,,,,,,,,,,,,,,2,5,3050699,1905009,07084
2,2,1,1,85,2,82,,,,,,,,,,,,,,,1,1,1202798,1189400,10756
2,2,1,1,85,2,83,,,,,,,,,,,,,,,1,1,2090364,2044134,06147
2,2,1,1,85,2,84,,,,,,,,,,,,,,,1,2,848948,828081,08874
2,2,1,1,85,2,84,,,,,,,,,,,,,,,2,4,2351765,2338145,02917
2,2,1,1,85,2,84,,,,,,,,,,,,,,,4,1,1903754,1553754,09377
2,2,1,1,85,2,85,,,,,,,,,,,,,,,1,3,1819978,1650478,09492
2,2,1,1,85,2,85,,,,,,,,,,,,,,,2,3,1993634,1811117,04417
2,2,1,1,85,2,86,,,,,,,,,,,,,,,2,1,1433312,1397613,10483
2,2,1,1,85,2,86,,,,,,,,,,,,,,,2,2,1640630,1532296,02644
2,2,1,1,86,2,77,,,,,,,,,,,,,,,1,1,520733,520733,08140
2,2,1,1,86,2,77,,,,,,,,,,,,,,,1,2,1204837,850419,00707
2,2,1,1,86,2,80,,,,,,,,,,,,,,,1,3,1808949,1338745,09789
2,2,1,1,86,2,82,,,,,,,,,,,,,,,1,2,3185764,2072977,09629
2,2,1,1,86,2,83,,,,,,,,,,,,,,,1,2,945689,872189,07720
2,2,1,1,86,2,83,,,,,,,,,,,,,,,2,3,2026115,1273198,09578
2,2,1,1,86,2,84,,,,,,,,,,,,,,,2,1,1659648,1532415,01560
2,2,1,1,86,2,84,,,,,,,,,,,,,,,2,3,3100858,1560931,03965
2,2,1,1,86,2,88,,,,,,,,,,,,,,,1,2,1083130,988324,09392
2,2,1,1,87,2,74,,,,,,,,,,,,,,,1,2,1083812,762312,10303
2,2,1,1,87,2,76,,,,,,,,,,,,,,,2,2,1338432,1224069,07852
2,2,1,1,87,2,76,,,,,,,,,,,,,,,2,2,3388357,3318433,00466
2,2,1,1,87,2,81,,,,,,,,,,,,,,,1,1,508490,508490,11853
2,2,1,1,87,2,81,,,,,,,,,,,,,,,1,5,4091866,2984973,00629
2,2,1,1,87,2,81,,,,,,,,,,,,,,,2,2,1684428,1534931,12875
2,2,1,1,87,2,83,,,,,,,,,,,,,,,1,2,1241382,1164318,10994
2,2,1,1,87,2,83,,,,,,,,,,,,,,,1,2,986995,874827,11962
2,2,1,1,87,2,83,,,,,,,,,,,,,,,1,3,2788595,1680290,10895
2,2,1,1,87,2,84,,,,,,,,,,,,,,,1,1,1488017,1488017,12747
2,2,1,1,87,2,84,,,,,,,,,,,,,,,1,2,1116510,855424,10468
2,2,1,1,87,2,84,,,,,,,,,,,,,,,1,2,1912117,1587117,09980
2,2,1,1,87,2,85,,,,,,,,,,,,,,,1,3,1274317,943855,10472
2,2,1,1,87,2,85,,,,,,,,,,,,,,,1,3,1486972,1311136,01648
2,2,1,1,87,2,85,,,,,,,,,,,,,,,1,4,1638010,1530910,08832
2,2,1,1,87,2,85,,,,,,,,,,,,,,,2,5,5957210,5491285,00340
2,2,1,1,88,2,81,,,,,,,,,,,,,,,2,2,2137893,2087513,02242
2,2,1,1,88,2,82,,,,,,,,,,,,,,,1,2,1114245,987131,11863
2,2,1,1,88,2,82,,,,,,,,,,,,,,,1,2,1373449,1096207,01489
2,2,1,1,88,2,82,,,,,,,,,,,,,,,2,2,1288444,1149274,12896
2,2,1,1,88,2,83,,,,,,,,,,,,,,,2,4,1749979,1327133,01673
2,2,1,1,88,2,84,,,,,,,,,,,,,,,1,1,2732388,1869160,08317
2,2,1,1,88,2,84,,,,,,,,,,,,,,,1,2,1620707,1558873,08900
2,2,1,1,88,2,84,,,,,,,,,,,,,,,1,3,2287202,2153837,03693
2,2,1,1,88,2,85,,,,,,,,,,,,,,,2,1,732883,732883,10737
2,2,1,1,88,2,85,,,,,,,,,,,,,,,2,4,4895711,4334277,09265
2,2,1,1,88,2,86,,,,,,,,,,,,,,,2,2,2411221,2352831,09246
2,2,1,1,88,2,87,,,,,,,,,,,,,,,1,4,2337077,1377773,03796
2,2,1,1,88,2,87,,,,,,,,,,,,,,,2,1,1572397,1381007,12549
2,2,1,1,88,2,88,,,,,,,,,,,,,,,1,1,924743,897910,10244
2,2,1,1,89,2,74,,,,,,,,,,,,,,,1,3,2018218,1860948,05452
2,2,1,1,89,2,82,,,,,,,,,,,,,,,1,4,3104510,3016510,03695
2,2,1,1,89,2,82,,,,,,,,,,,,,,,2,3,1733930,1630010,06696
2,2,1,1,89,2,84,,,,,,,,,,,,,,,1,4,1963244,1963244,12914
2,2,1,1,89,2,85,,,,,,,,,,,,,,,1,1,1936480,1786480,09166
2,2,1,1,90,2,80,,,,,,,,,,,,,,,1,2,1445258,1345508,10532
2,2,1,1,90,2,81,,,,,,,,,,,,,,,1,1,1032541,899208,10210
2,2,1,1,90,2,85,,,,,,,,,,,,,,,1,1,550507,537503,09606
2,2,1,1,90,2,86,,,,,,,,,,,,,,,1,3,1029288,970876,01736
2,2,1,1,90,2,86,,,,,,,,,,,,,,,2,2,1440374,1430374,07522
2,2,1,1,90,2,89,,,,,,,,,,,,,,,1,1,2540940,2540940,12980
2,2,1,1,91,2,84,,,,,,,,,,,,,,,1,4,3074049,2866222,09558
2,2,1,1,91,2,84,,,,,,,,,,,,,,,2,1,1220058,1178431,06847
2,2,1,1,92,2,71,,,,,,,,,,,,,,,2,2,1644230,1522397,11532
2,2,1,1,92,2,87,,,,,,,,,,,,,,,2,3,1175482,1095832,08221
2,2,1,1,92,2,89,,,,,,,,,,,,,,,1,2,1058362,1040804,09532
2,2,1,1,93,2,89,,,,,,,,,,,,,,,1,4,1307049,1033715,00822
2,2,1,2,21,1,19,,,,,,,,,,,,,,,1,1,3253816,3253816,07072
2,2,1,2,21,2,19,,,,,,,,,,,,,,,1,3,2261480,2202530,00447
2,2,1,2,23,1,16,,,,,,,,,,,,,,,2,5,3868639,3294319,04093
2,2,1,2,23,1,25,,,,,,,,,,,,,,,1,4,1728799,1556476,04748
2,2,1,2,25,1,24,,,,,,,,,,,,,,,4,3,1450463,1337976,03610
2,2,1,2,26,1,23,,,,,,,,,,,,,,,2,4,2794308,2257005,03298
2,2,1,2,26,1,30,,,,,,,,,,,,,,,1,6,2862324,2583954,01502
2,2,1,2,26,2,21,,,,,,,,,,,,,,,1,2,1034799,1029559,00655
2,2,1,2,27,1,32,,,,,,,,,,,,,,,4,6,2849799,2357406,02187
2,2,1,2,27,1,33,,,,,,,,,,,,,,,1,1,3259011,2072031,00724
2,2,1,2,29,1,26,,,,,,,,,,,,,,,2,5,3602782,3203922,06899
2,2,1,2,29,1,29,,,,,,,,,,,,,,,2,7,3097989,2209282,09502
2,2,1,2,29,2,25,,,,,,,,,,,,,,,1,5,3930975,3330280,00838
2,2,1,2,30,1,32,,,,,,,,,,,,,,,2,6,1357862,1304062,05371
2,2,1,2,31,1,31,,,,,,,,,,,,,,,2,6,2272763,1636436,10104
2,2,1,2,32,2,63,,,,,,,,,,,,,,,1,6,5506185,5018755,12146
2,2,1,2,33,1,32,,,,,,,,,,,,,,,4,5,3723405,3203748,01196
2,2,1,2,34,1,26,,,,,,,,,,,,,,,1,6,4201058,3635946,08639
2,2,1,2,34,1,43,,,,,,,,,,,,,,,2,4,3555236,3063639,00858
2,2,1,2,37,1,37,,,,,,,,,,,,,,,2,8,19383467,3847833,04909
2,2,1,2,37,2,31,,,,,,,,,,,,,,,2,8,4958869,4276862,08379
2,2,1,2,38,1,36,,,,,,,,,,,,,,,3,8,2806246,2278482,13167
2,2,1,2,38,1,43,,,,,,,,,,,,,,,1,7,5851370,4591492,10068
2,2,1,2,39,2,37,,,,,,,,,,,,,,,4,3,2668691,2319443,00046
2,2,1,2,44,1,43,,,,,,,,,,,,,,,1,3,2564863,2452953,12511
2,2,1,2,44,2,13,,,,,,,,,,,,,,,2,4,2497392,2238974,04365
2,2,1,2,45,1,55,,,,,,,,,,,,,,,6,5,5121263,4659023,01857
2,2,1,2,46,1,45,,,,,,,,,,,,,,,3,6,1418125,1358125,06939
2,2,1,2,48,1,25,,,,,,,,,,,,,,,1,3,2032509,1668690,04472
2,2,1,2,50,1,51,,,,,,,,,,,,,,,2,4,4177882,2320356,11234
2,2,1,2,50,1,55,,,,,,,,,,,,,,,2,8,10500756,5774879,03835
2,2,1,2,51,1,47,,,,,,,,,,,,,,,2,8,7946846,5357892,09938
2,2,1,2,51,1,52,,,,,,,,,,,,,,,2,7,4245132,2847692,10184
2,2,1,2,52,1,51,,,,,,,,,,,,,,,2,2,2354619,2178886,10030
2,2,1,2,52,1,51,,,,,,,,,,,,,,,2,8,4893373,2948872,10591
2,2,1,2,54,1,54,,,,,,,,,,,,,,,4,3,2014216,1964216,00291
2,2,1,2,54,1,56,,,,,,,,,,,,,,,6,8,14673508,10602029,01811
2,2,1,2,55,1,55,,,,,,,,,,,,,,,4,5,5369893,4618323,04741
2,2,1,2,55,1,58,,,,,,,,,,,,,,,2,4,3158422,2192979,03224
2,2,1,2,56,1,59,,,,,,,,,,,,,,,1,2,1368653,1351053,12918
2,2,1,2,56,1,60,,,,,,,,,,,,,,,1,3,3433070,2593310,04448
2,2,1,2,56,1,60,,,,,,,,,,,,,,,2,8,4478299,3268024,01932
2,2,1,2,56,1,65,,,,,,,,,,,,,,,1,5,2867708,2151845,05265
2,2,1,2,57,1,51,,,,,,,,,,,,,,,4,4,1878813,1777582,06461
2,2,1,2,58,1,58,,,,,,,,,,,,,,,5,8,8417958,4427987,12854
2,2,1,2,58,1,59,,,,,,,,,,,,,,,1,4,3301473,2758893,01646
2,2,1,2,58,1,66,,,,,,,,,,,,,,,4,3,1635409,1264857,00147
2,2,1,2,58,1,68,,,,,,,,,,,,,,,1,5,4091047,3506452,05158
2,2,1,2,58,1,68,,,,,,,,,,,,,,,2,5,3495030,2902287,01792
2,2,1,2,59,1,50,,,,,,,,,,,,,,,2,7,6776667,4172792,07758
2,2,1,2,59,1,54,,,,,,,,,,,,,,,1,4,3853070,2688070,13443
2,2,1,2,59,1,58,,,,,,,,,,,,,,,2,8,6603133,3530081,00543
2,2,1,2,59,1,62,,,,,,,,,,,,,,,2,5,2146046,1270473,07133
2,2,1,2,59,1,63,,,,,,,,,,,,,,,2,8,10598960,5946571,03240
2,2,1,2,59,1,66,,,,,,,,,,,,,,,1,5,4082770,3028870,06898
2,2,1,2,59,1,68,,,,,,,,,,,,,,,1,1,3590157,1929469,10917
2,2,1,2,59,1,80,,,,,,,,,,,,,,,4,6,4523025,4027352,01593
2,2,1,2,60,1,51,,,,,,,,,,,,,,,4,3,2820129,2770749,12351
2,2,1,2,60,1,59,,,,,,,,,,,,,,,1,6,2898293,1879505,11085
2,2,1,2,60,1,60,,,,,,,,,,,,,,,1,3,3300003,2637170,08440
2,2,1,2,60,1,64,,,,,,,,,,,,,,,2,4,3848666,3106834,07927
2,2,1,2,60,1,67,,,,,,,,,,,,,,,2,2,2214180,1647380,08386
2,2,1,2,60,2,11,,,,,,,,,,,,,,,1,2,1928094,1858314,02899
2,2,1,2,60,2,62,,,,,,,,,,,,,,,1,5,16585455,15523101,12907
2,2,1,2,61,1,61,,,,,,,,,,,,,,,2,5,5015467,3705200,03529
2,2,1,2,61,1,62,,,,,,,,,,,,,,,1,5,2194115,1881275,12404
2,2,1,2,61,1,69,,,,,,,,,,,,,,,2,5,2646217,2151527,07048
2,2,1,2,62,1,63,,,,,,,,,,,,,,,2,4,2082451,1562065,01227
2,2,1,2,62,1,66,,,,,,,,,,,,,,,2,6,3884520,1969763,00206
2,2,1,2,62,1,66,,,,,,,,,,,,,,,2,8,21586875,18777056,03833
2,2,1,2,62,1,75,,,,,,,,,,,,,,,2,1,1289130,1266930,06248
2,2,1,2,62,2,68,,,,,,,,,,,,,,,2,4,1451699,1397616,02677
2,2,1,2,63,1,61,,,,,,,,,,,,,,,1,4,3354614,2378464,02328
2,2,1,2,63,1,63,,,,,,,,,,,,,,,1,8,6796814,5049721,02580
2,2,1,2,63,1,63,,,,,,,,,,,,,,,2,4,4205558,3880913,02688
2,2,1,2,63,1,64,,,,,,,,,,,,,,,1,8,7173762,5612546,11192
2,2,1,2,63,1,65,,,,,,,,,,,,,,,2,3,2921364,2201629,09058
2,2,1,2,63,1,66,,,,,,,,,,,,,,,1,2,964939,964939,03799
2,2,1,2,63,1,69,,,,,,,,,,,,,,,2,7,3471439,2676772,02753
2,2,1,2,63,1,80,,,,,,,,,,,,,,,2,2,1813526,1721026,04020
2,2,1,2,64,1,57,,,,,,,,,,,,,,,1,2,1460240,1415303,04578
2,2,1,2,64,1,65,,,,,,,,,,,,,,,2,5,3522603,3133863,07557
2,2,1,2,64,1,65,,,,,,,,,,,,,,,5,7,3329068,2769793,07952
2,2,1,2,64,1,69,,,,,,,,,,,,,,,2,2,1350217,1018643,09091
2,2,1,2,64,1,70,,,,,,,,,,,,,,,1,4,1823056,1549639,01752
2,2,1,2,64,1,71,,,,,,,,,,,,,,,1,3,2317835,2020524,07923
2,2,1,2,64,1,73,,,,,,,,,,,,,,,4,5,2337332,1785724,06069
2,2,1,2,65,1,58,,,,,,,,,,,,,,,5,6,6233773,3818081,08187
2,2,1,2,65,1,59,,,,,,,,,,,,,,,4,4,1827978,1180344,00895
2,2,1,2,65,1,65,,,,,,,,,,,,,,,2,6,4795920,4387149,04048
2,2,1,2,65,1,66,,,,,,,,,,,,,,,1,8,8613866,6684346,02302
2,2,1,2,65,1,66,,,,,,,,,,,,,,,2,6,2417109,2308719,07319
2,2,1,2,65,1,67,,,,,,,,,,,,,,,1,7,3294822,2412625,13060
2,2,1,2,65,1,67,,,,,,,,,,,,,,,2,4,2341242,1763618,12359
2,2,1,2,65,1,67,,,,,,,,,,,,,,,2,4,2763938,2198637,03558
2,2,1,2,65,1,67,,,,,,,,,,,,,,,2,8,2424296,1538601,08340
2,2,1,2,65,1,68,,,,,,,,,,,,,,,4,8,23285762,20678197,07143
2,2,1,2,65,1,69,,,,,,,,,,,,,,,4,3,1932351,1598676,00886
2,2,1,2,65,1,70,,,,,,,,,,,,,,,1,4,1360627,1075627,10378
2,2,1,2,65,1,70,,,,,,,,,,,,,,,2,4,2914334,2512732,03663
2,2,1,2,65,1,71,,,,,,,,,,,,,,,2,4,2079804,1758729,10843
2,2,1,2,66,1,58,,,,,,,,,,,,,,,1,8,4889134,3810461,08179
2,2,1,2,66,1,59,,,,,,,,,,,,,,,1,6,1761300,1549330,11012
2,2,1,2,66,1,59,,,,,,,,,,,,,,,4,5,5142153,4302733,01260
2,2,1,2,66,1,66,,,,,,,,,,,,,,,1,4,1897505,1300930,01399
2,2,1,2,66,1,67,,,,,,,,,,,,,,,2,5,2686941,2557863,08488
2,2,1,2,66,1,68,,,,,,,,,,,,,,,2,4,2866659,1992214,02795
2,2,1,2,66,1,71,,,,,,,,,,,,,,,1,4,4182884,3664535,02254
2,2,1,2,66,1,74,,,,,,,,,,,,,,,4,4,1995517,1602320,00853
2,2,1,2,67,1,65,,,,,,,,,,,,,,,2,2,1448633,1399661,01476
2,2,1,2,67,1,65,,,,,,,,,,,,,,,2,3,2284977,2133922,07030
2,2,1,2,67,1,65,,,,,,,,,,,,,,,2,7,4587160,2927854,12411
2,2,1,2,67,1,67,,,,,,,,,,,,,,,2,3,1582462,1322502,11379
2,2,1,2,67,1,67,,,,,,,,,,,,,,,2,3,1656988,1254709,10158
2,2,1,2,67,1,67,,,,,,,,,,,,,,,2,3,2436413,2108396,04790
2,2,1,2,67,1,69,,,,,,,,,,,,,,,2,5,1907068,1533695,08455
2,2,1,2,67,1,71,,,,,,,,,,,,,,,1,5,5739373,2703527,10261
2,2,1,2,67,1,72,,,,,,,,,,,,,,,3,3,1232498,1014854,08699
2,2,1,2,67,1,75,,,,,,,,,,,,,,,2,5,2914497,2732711,10596
2,2,1,2,67,1,75,,,,,,,,,,,,,,,2,6,4991950,4671950,13023
2,2,1,2,67,1,76,,,,,,,,,,,,,,,1,4,2879428,2633795,05506
2,2,1,2,67,1,83,,,,,,,,,,,,,,,1,3,1885210,1868543,11266
2,2,1,2,67,1,84,,,,,,,,,,,,,,,1,8,1893410,1355419,00274
2,2,1,2,68,1,60,,,,,,,,,,,,,,,2,4,2482974,2393885,06745
2,2,1,2,68,1,67,,,,,,,,,,,,,,,2,5,2950806,2357749,03244
2,2,1,2,68,1,68,,,,,,,,,,,,,,,1,8,6395217,4237317,05943
2,2,1,2,68,1,70,,,,,,,,,,,,,,,2,2,1463272,1234934,04276
2,2,1,2,68,1,70,,,,,,,,,,,,,,,2,3,2806522,2627237,06785
2,2,1,2,68,1,70,,,,,,,,,,,,,,,2,4,2151448,1857358,06795
2,2,1,2,68,1,75,,,,,,,,,,,,,,,2,2,2116183,1889323,02794
2,2,1,2,68,1,75,,,,,,,,,,,,,,,2,4,2967745,2007515,08960
2,2,1,2,68,1,79,,,,,,,,,,,,,,,1,3,1695283,886133,08520
2,2,1,2,68,1,81,,,,,,,,,,,,,,,1,3,2818715,2413925,07390
2,2,1,2,68,2,66,,,,,,,,,,,,,,,4,1,2431727,2415253,01096
2,2,1,2,69,1,66,,,,,,,,,,,,,,,1,4,1709240,1616733,06265
2,2,1,2,69,1,68,,,,,,,,,,,,,,,2,7,2695050,1726897,00891
2,2,1,2,69,1,68,,,,,,,,,,,,,,,4,2,953774,729853,00817
2,2,1,2,69,1,69,,,,,,,,,,,,,,,4,2,1358401,1231741,06581
2,2,1,2,69,1,72,,,,,,,,,,,,,,,4,2,1661729,1461884,00242
2,2,1,2,69,1,73,,,,,,,,,,,,,,,2,1,1335466,849846,10844
2,2,1,2,69,1,74,,,,,,,,,,,,,,,1,7,2637923,1633015,04603
2,2,1,2,69,1,78,,,,,,,,,,,,,,,1,2,1509056,1268521,00019
2,2,1,2,69,1,83,,,,,,,,,,,,,,,1,2,941267,826950,04623
2,2,1,2,70,1,74,,,,,,,,,,,,,,,2,8,6863927,5827298,01428
2,2,1,2,70,1,77,,,,,,,,,,,,,,,1,4,1607292,1154953,05205
2,2,1,2,71,1,68,,,,,,,,,,,,,,,1,5,1783337,1323727,08540
2,2,1,2,71,1,71,,,,,,,,,,,,,,,2,3,1891449,1629449,12776
2,2,1,2,71,1,71,,,,,,,,,,,,,,,2,8,5063475,4311665,08447
2,2,1,2,71,1,71,,,,,,,,,,,,,,,4,4,3407627,2705920,00675
2,2,1,2,71,1,74,,,,,,,,,,,,,,,2,2,1190322,1190322,07507
2,2,1,2,71,1,76,,,,,,,,,,,,,,,1,3,1003026,688284,11242
2,2,1,2,71,1,82,,,,,,,,,,,,,,,1,2,1657546,1515668,09346
2,2,1,2,71,1,83,,,,,,,,,,,,,,,1,3,1105130,848505,11498
2,2,1,2,72,1,66,,,,,,,,,,,,,,,2,5,1511772,1251897,03211
2,2,1,2,72,1,69,,,,,,,,,,,,,,,2,4,2071205,1426952,06867
2,2,1,2,72,1,72,,,,,,,,,,,,,,,2,1,1908348,1327585,00207
2,2,1,2,72,1,73,,,,,,,,,,,,,,,1,4,2119391,1580901,08735
2,2,1,2,72,1,76,,,,,,,,,,,,,,,1,4,2118988,1652952,04698
2,2,1,2,72,1,80,,,,,,,,,,,,,,,1,2,1722657,1711107,01751
2,2,1,2,73,1,62,,,,,,,,,,,,,,,1,3,2738816,2262830,12850
2,2,1,2,73,1,74,,,,,,,,,,,,,,,1,4,1800848,1571302,00021
2,2,1,2,73,1,74,,,,,,,,,,,,,,,4,2,3457409,3301954,03726
2,2,1,2,73,1,75,,,,,,,,,,,,,,,1,2,1882660,1602143,01403
2,2,1,2,73,1,75,,,,,,,,,,,,,,,1,2,837370,640704,13432
2,2,1,2,73,1,75,,,,,,,,,,,,,,,2,6,2272622,1846749,10750
2,2,1,2,73,1,76,,,,,,,,,,,,,,,1,3,1562668,1238702,10537
2,2,1,2,73,1,78,,,,,,,,,,,,,,,2,5,4538694,3467104,05754
2,2,1,2,73,1,81,,,,,,,,,,,,,,,2,3,1665664,1508611,03670
2,2,1,2,74,1,73,,,,,,,,,,,,,,,1,5,2856746,2193146,11501
2,2,1,2,74,1,88,,,,,,,,,,,,,,,1,1,2409489,2396685,11021
2,2,1,2,75,1,77,,,,,,,,,,,,,,,1,3,1450518,1230592,10401
2,2,1,2,75,1,78,,,,,,,,,,,,,,,1,5,3074227,2174370,10358
2,2,1,2,75,1,79,,,,,,,,,,,,,,,1,4,1741471,1539553,12959
2,2,1,2,75,1,79,,,,,,,,,,,,,,,4,2,963698,943678,01692
2,2,1,2,75,1,81,,,,,,,,,,,,,,,2,4,2960473,2620735,10862
2,2,1,2,75,1,82,,,,,,,,,,,,,,,1,2,2032350,1743240,01584
2,2,1,2,75,2,77,,,,,,,,,,,,,,,1,2,2262085,2136267,05156
2,2,1,2,76,1,73,,,,,,,,,,,,,,,2,3,2996487,2609653,09576
2,2,1,2,76,1,75,,,,,,,,,,,,,,,2,3,1224065,1203629,02701
2,2,1,2,76,1,75,,,,,,,,,,,,,,,2,6,3243071,2682233,12297
2,2,1,2,76,1,77,,,,,,,,,,,,,,,4,4,2464086,1549086,00056
2,2,1,2,76,1,80,,,,,,,,,,,,,,,1,2,2525042,2362542,10797
2,2,1,2,76,1,81,,,,,,,,,,,,,,,2,2,1058877,1009600,12465
2,2,1,2,76,1,82,,,,,,,,,,,,,,,1,3,1895935,1116792,08863
